time_steps,price
2018-03-15 07:00:00,62.47
2018-03-15 07:15:00,62.47
2018-03-15 07:30:00,62.47
2018-03-15 07:45:00,62.47
2018-03-15 08:00:00,64.89
2018-03-15 08:15:00,64.89
2018-03-15 08:30:00,64.89
2018-03-15 08:45:00,64.89
2018-03-15 09:00:00,61.55
2018-03-15 09:15:00,61.55
2018-03-15 09:30:00,61.55
2018-03-15 09:45:00,61.55
2018-03-15 10:00:00,55.05
2018-03-15 10:15:00,55.05
2018-03-15 10:30:00,55.05
2018-03-15 10:45:00,55.05
2018-03-15 11:00:00,50.42
2018-03-15 11:15:00,50.42
2018-03-15 11:30:00,50.42
2018-03-15 11:45:00,50.42
2018-03-15 12:00:00,47.98
2018-03-15 12:15:00,47.98
2018-03-15 12:30:00,47.98
2018-03-15 12:45:00,47.98
2018-03-15 13:00:00,45.2
2018-03-15 13:15:00,45.2
2018-03-15 13:30:00,45.2
2018-03-15 13:45:00,45.2
2018-03-15 14:00:00,40.77
2018-03-15 14:15:00,40.77
2018-03-15 14:30:00,40.77
2018-03-15 14:45:00,40.77
2018-03-15 15:00:00,39.52
2018-03-15 15:15:00,39.52
2018-03-15 15:30:00,39.52
2018-03-15 15:45:00,39.52
2018-03-15 16:00:00,42.61
2018-03-15 16:15:00,42.61
2018-03-15 16:30:00,42.61
2018-03-15 16:45:00,42.61
2018-03-15 17:00:00,50.6
2018-03-15 17:15:00,50.6
2018-03-15 17:30:00,50.6
2018-03-15 17:45:00,50.6
2018-03-15 18:00:00,61.97
2018-03-15 18:15:00,61.97
2018-03-15 18:30:00,61.97
2018-03-15 18:45:00,61.97
2018-03-15 19:00:00,67.82
2018-03-15 19:15:00,67.82
2018-03-15 19:30:00,67.82
2018-03-15 19:45:00,67.82
2018-03-15 20:00:00,59.93
2018-03-15 20:15:00,59.93
2018-03-15 20:30:00,59.93
2018-03-15 20:45:00,59.93
2018-03-15 21:00:00,55.9
2018-03-15 21:15:00,55.9
2018-03-15 21:30:00,55.9
2018-03-15 21:45:00,55.9
2018-03-15 22:00:00,50.76
2018-03-15 22:15:00,50.76
2018-03-15 22:30:00,50.76
2018-03-15 22:45:00,50.76
2018-03-15 23:00:00,46.86
2018-03-15 23:15:00,46.86
2018-03-15 23:30:00,46.86
2018-03-15 23:45:00,46.86
2018-03-16 00:00:00,45.46
2018-03-16 00:15:00,45.46
2018-03-16 00:30:00,45.46
2018-03-16 00:45:00,45.46
2018-03-16 01:00:00,44.76
2018-03-16 01:15:00,44.76
2018-03-16 01:30:00,44.76
2018-03-16 01:45:00,44.76
2018-03-16 02:00:00,44.77
2018-03-16 02:15:00,44.77
2018-03-16 02:30:00,44.77
2018-03-16 02:45:00,44.77
2018-03-16 03:00:00,43.08
2018-03-16 03:15:00,43.08
2018-03-16 03:30:00,43.08
2018-03-16 03:45:00,43.08
2018-03-16 04:00:00,44.1
2018-03-16 04:15:00,44.1
2018-03-16 04:30:00,44.1
2018-03-16 04:45:00,44.1
2018-03-16 05:00:00,47.4
2018-03-16 05:15:00,47.4
2018-03-16 05:30:00,47.4
2018-03-16 05:45:00,47.4
2018-03-16 06:00:00,59.1
2018-03-16 06:15:00,59.1
2018-03-16 06:30:00,59.1
2018-03-16 06:45:00,59.1
2018-03-16 07:00:00,66.29
2018-03-16 07:15:00,66.29
2018-03-16 07:30:00,66.29
2018-03-16 07:45:00,66.29
2018-03-16 08:00:00,68.92
2018-03-16 08:15:00,68.92
2018-03-16 08:30:00,68.92
2018-03-16 08:45:00,68.92
2018-03-16 09:00:00,62.49
2018-03-16 09:15:00,62.49
2018-03-16 09:30:00,62.49
2018-03-16 09:45:00,62.49
2018-03-16 10:00:00,59.93
2018-03-16 10:15:00,59.93
2018-03-16 10:30:00,59.93
2018-03-16 10:45:00,59.93
2018-03-16 11:00:00,58.62
2018-03-16 11:15:00,58.62
2018-03-16 11:30:00,58.62
2018-03-16 11:45:00,58.62
2018-03-16 12:00:00,54.84
2018-03-16 12:15:00,54.84
2018-03-16 12:30:00,54.84
2018-03-16 12:45:00,54.84
2018-03-16 13:00:00,48.08
2018-03-16 13:15:00,48.08
2018-03-16 13:30:00,48.08
2018-03-16 13:45:00,48.08
2018-03-16 14:00:00,48.61
2018-03-16 14:15:00,48.61
2018-03-16 14:30:00,48.61
2018-03-16 14:45:00,48.61
2018-03-16 15:00:00,52.98
2018-03-16 15:15:00,52.98
2018-03-16 15:30:00,52.98
2018-03-16 15:45:00,52.98
2018-03-16 16:00:00,59.99
2018-03-16 16:15:00,59.99
2018-03-16 16:30:00,59.99
2018-03-16 16:45:00,59.99
2018-03-16 17:00:00,65.96
2018-03-16 17:15:00,65.96
2018-03-16 17:30:00,65.96
2018-03-16 17:45:00,65.96
2018-03-16 18:00:00,70.7
2018-03-16 18:15:00,70.7
2018-03-16 18:30:00,70.7
2018-03-16 18:45:00,70.7
2018-03-16 19:00:00,77.71
2018-03-16 19:15:00,77.71
2018-03-16 19:30:00,77.71
2018-03-16 19:45:00,77.71
2018-03-16 20:00:00,61.4
2018-03-16 20:15:00,61.4
2018-03-16 20:30:00,61.4
2018-03-16 20:45:00,61.4
2018-03-16 21:00:00,56.01
2018-03-16 21:15:00,56.01
2018-03-16 21:30:00,56.01
2018-03-16 21:45:00,56.01
2018-03-16 22:00:00,53.88
2018-03-16 22:15:00,53.88
2018-03-16 22:30:00,53.88
2018-03-16 22:45:00,53.88
2018-03-16 23:00:00,49.19
2018-03-16 23:15:00,49.19
2018-03-16 23:30:00,49.19
2018-03-16 23:45:00,49.19
2018-03-17 00:00:00,46.14
2018-03-17 00:15:00,46.14
2018-03-17 00:30:00,46.14
2018-03-17 00:45:00,46.14
2018-03-17 01:00:00,45.47
2018-03-17 01:15:00,45.47
2018-03-17 01:30:00,45.47
2018-03-17 01:45:00,45.47
2018-03-17 02:00:00,44.45
2018-03-17 02:15:00,44.45
2018-03-17 02:30:00,44.45
2018-03-17 02:45:00,44.45
2018-03-17 03:00:00,44.4
2018-03-17 03:15:00,44.4
2018-03-17 03:30:00,44.4
2018-03-17 03:45:00,44.4
2018-03-17 04:00:00,45.39
2018-03-17 04:15:00,45.39
2018-03-17 04:30:00,45.39
2018-03-17 04:45:00,45.39
2018-03-17 05:00:00,48.83
2018-03-17 05:15:00,48.83
2018-03-17 05:30:00,48.83
2018-03-17 05:45:00,48.83
2018-03-17 06:00:00,53.81
2018-03-17 06:15:00,53.81
2018-03-17 06:30:00,53.81
2018-03-17 06:45:00,53.81
2018-03-17 07:00:00,63.21
2018-03-17 07:15:00,63.21
2018-03-17 07:30:00,63.21
2018-03-17 07:45:00,63.21
2018-03-17 08:00:00,64.0
2018-03-17 08:15:00,64.0
2018-03-17 08:30:00,64.0
2018-03-17 08:45:00,64.0
2018-03-17 09:00:00,62.55
2018-03-17 09:15:00,62.55
2018-03-17 09:30:00,62.55
2018-03-17 09:45:00,62.55
2018-03-17 10:00:00,57.51
2018-03-17 10:15:00,57.51
2018-03-17 10:30:00,57.51
2018-03-17 10:45:00,57.51
2018-03-17 11:00:00,59.57
2018-03-17 11:15:00,59.57
2018-03-17 11:30:00,59.57
2018-03-17 11:45:00,59.57
2018-03-17 12:00:00,54.82
2018-03-17 12:15:00,54.82
2018-03-17 12:30:00,54.82
2018-03-17 12:45:00,54.82
2018-03-17 13:00:00,51.69
2018-03-17 13:15:00,51.69
2018-03-17 13:30:00,51.69
2018-03-17 13:45:00,51.69
2018-03-17 14:00:00,50.31
2018-03-17 14:15:00,50.31
2018-03-17 14:30:00,50.31
2018-03-17 14:45:00,50.31
2018-03-17 15:00:00,49.95
2018-03-17 15:15:00,49.95
2018-03-17 15:30:00,49.95
2018-03-17 15:45:00,49.95
2018-03-17 16:00:00,55.64
2018-03-17 16:15:00,55.64
2018-03-17 16:30:00,55.64
2018-03-17 16:45:00,55.64
2018-03-17 17:00:00,66.2
2018-03-17 17:15:00,66.2
2018-03-17 17:30:00,66.2
2018-03-17 17:45:00,66.2
2018-03-17 18:00:00,77.79
2018-03-17 18:15:00,77.79
2018-03-17 18:30:00,77.79
2018-03-17 18:45:00,77.79
2018-03-17 19:00:00,85.0
2018-03-17 19:15:00,85.0
2018-03-17 19:30:00,85.0
2018-03-17 19:45:00,85.0
2018-03-17 20:00:00,69.28
2018-03-17 20:15:00,69.28
2018-03-17 20:30:00,69.28
2018-03-17 20:45:00,69.28
2018-03-17 21:00:00,64.55
2018-03-17 21:15:00,64.55
2018-03-17 21:30:00,64.55
2018-03-17 21:45:00,64.55
2018-03-17 22:00:00,62.46
2018-03-17 22:15:00,62.46
2018-03-17 22:30:00,62.46
2018-03-17 22:45:00,62.46
2018-03-17 23:00:00,60.46
2018-03-17 23:15:00,60.46
2018-03-17 23:30:00,60.46
2018-03-17 23:45:00,60.46
2018-03-18 00:00:00,51.12
2018-03-18 00:15:00,51.12
2018-03-18 00:30:00,51.12
2018-03-18 00:45:00,51.12
2018-03-18 01:00:00,49.56
2018-03-18 01:15:00,49.56
2018-03-18 01:30:00,49.56
2018-03-18 01:45:00,49.56
2018-03-18 02:00:00,48.17
2018-03-18 02:15:00,48.17
2018-03-18 02:30:00,48.17
2018-03-18 02:45:00,48.17
2018-03-18 03:00:00,47.94
2018-03-18 03:15:00,47.94
2018-03-18 03:30:00,47.94
2018-03-18 03:45:00,47.94
2018-03-18 04:00:00,47.03
2018-03-18 04:15:00,47.03
2018-03-18 04:30:00,47.03
2018-03-18 04:45:00,47.03
2018-03-18 05:00:00,51.53
2018-03-18 05:15:00,51.53
2018-03-18 05:30:00,51.53
2018-03-18 05:45:00,51.53
2018-03-18 06:00:00,66.05
2018-03-18 06:15:00,66.05
2018-03-18 06:30:00,66.05
2018-03-18 06:45:00,66.05
2018-03-18 07:00:00,79.15
2018-03-18 07:15:00,79.15
2018-03-18 07:30:00,79.15
2018-03-18 07:45:00,79.15
2018-03-18 08:00:00,78.34
2018-03-18 08:15:00,78.34
2018-03-18 08:30:00,78.34
2018-03-18 08:45:00,78.34
2018-03-18 09:00:00,75.0
2018-03-18 09:15:00,75.0
2018-03-18 09:30:00,75.0
2018-03-18 09:45:00,75.0
2018-03-18 10:00:00,69.51
2018-03-18 10:15:00,69.51
2018-03-18 10:30:00,69.51
2018-03-18 10:45:00,69.51
2018-03-18 11:00:00,68.0
2018-03-18 11:15:00,68.0
2018-03-18 11:30:00,68.0
2018-03-18 11:45:00,68.0
2018-03-18 12:00:00,65.31
2018-03-18 12:15:00,65.31
2018-03-18 12:30:00,65.31
2018-03-18 12:45:00,65.31
2018-03-18 13:00:00,62.21
2018-03-18 13:15:00,62.21
2018-03-18 13:30:00,62.21
2018-03-18 13:45:00,62.21
2018-03-18 14:00:00,61.15
2018-03-18 14:15:00,61.15
2018-03-18 14:30:00,61.15
2018-03-18 14:45:00,61.15
2018-03-18 15:00:00,62.9
2018-03-18 15:15:00,62.9
2018-03-18 15:30:00,62.9
2018-03-18 15:45:00,62.9
2018-03-18 16:00:00,64.53
2018-03-18 16:15:00,64.53
2018-03-18 16:30:00,64.53
2018-03-18 16:45:00,64.53
2018-03-18 17:00:00,75.22
2018-03-18 17:15:00,75.22
2018-03-18 17:30:00,75.22
2018-03-18 17:45:00,75.22
2018-03-18 18:00:00,88.99
2018-03-18 18:15:00,88.99
2018-03-18 18:30:00,88.99
2018-03-18 18:45:00,88.99
2018-03-18 19:00:00,98.71
2018-03-18 19:15:00,98.71
2018-03-18 19:30:00,98.71
2018-03-18 19:45:00,98.71
2018-03-18 20:00:00,70.91
2018-03-18 20:15:00,70.91
2018-03-18 20:30:00,70.91
2018-03-18 20:45:00,70.91
2018-03-18 21:00:00,61.9
2018-03-18 21:15:00,61.9
2018-03-18 21:30:00,61.9
2018-03-18 21:45:00,61.9
2018-03-18 22:00:00,60.12
2018-03-18 22:15:00,60.12
2018-03-18 22:30:00,60.12
2018-03-18 22:45:00,60.12
2018-03-18 23:00:00,53.23
2018-03-18 23:15:00,53.23
2018-03-18 23:30:00,53.23
2018-03-18 23:45:00,53.23
2018-03-19 00:00:00,61.12
2018-03-19 00:15:00,61.12
2018-03-19 00:30:00,61.12
2018-03-19 00:45:00,61.12
2018-03-19 01:00:00,56.24
2018-03-19 01:15:00,56.24
2018-03-19 01:30:00,56.24
2018-03-19 01:45:00,56.24
2018-03-19 02:00:00,50.89
2018-03-19 02:15:00,50.89
2018-03-19 02:30:00,50.89
2018-03-19 02:45:00,50.89
2018-03-19 03:00:00,48.5
2018-03-19 03:15:00,48.5
2018-03-19 03:30:00,48.5
2018-03-19 03:45:00,48.5
2018-03-19 04:00:00,50.0
2018-03-19 04:15:00,50.0
2018-03-19 04:30:00,50.0
2018-03-19 04:45:00,50.0
2018-03-19 05:00:00,52.1
2018-03-19 05:15:00,52.1
2018-03-19 05:30:00,52.1
2018-03-19 05:45:00,52.1
2018-03-19 06:00:00,67.02
2018-03-19 06:15:00,67.02
2018-03-19 06:30:00,67.02
2018-03-19 06:45:00,67.02
2018-03-19 07:00:00,71.55
2018-03-19 07:15:00,71.55
2018-03-19 07:30:00,71.55
2018-03-19 07:45:00,71.55
2018-03-19 08:00:00,71.53
2018-03-19 08:15:00,71.53
2018-03-19 08:30:00,71.53
2018-03-19 08:45:00,71.53
2018-03-19 09:00:00,64.1
2018-03-19 09:15:00,64.1
2018-03-19 09:30:00,64.1
2018-03-19 09:45:00,64.1
2018-03-19 10:00:00,50.42
2018-03-19 10:15:00,50.42
2018-03-19 10:30:00,50.42
2018-03-19 10:45:00,50.42
2018-03-19 11:00:00,45.31
2018-03-19 11:15:00,45.31
2018-03-19 11:30:00,45.31
2018-03-19 11:45:00,45.31
2018-03-19 12:00:00,44.53
2018-03-19 12:15:00,44.53
2018-03-19 12:30:00,44.53
2018-03-19 12:45:00,44.53
2018-03-19 13:00:00,43.5
2018-03-19 13:15:00,43.5
2018-03-19 13:30:00,43.5
2018-03-19 13:45:00,43.5
2018-03-19 14:00:00,43.16
2018-03-19 14:15:00,43.16
2018-03-19 14:30:00,43.16
2018-03-19 14:45:00,43.16
2018-03-19 15:00:00,43.53
2018-03-19 15:15:00,43.53
2018-03-19 15:30:00,43.53
2018-03-19 15:45:00,43.53
2018-03-19 16:00:00,47.67
2018-03-19 16:15:00,47.67
2018-03-19 16:30:00,47.67
2018-03-19 16:45:00,47.67
2018-03-19 17:00:00,55.58
2018-03-19 17:15:00,55.58
2018-03-19 17:30:00,55.58
2018-03-19 17:45:00,55.58
2018-03-19 18:00:00,65.96
2018-03-19 18:15:00,65.96
2018-03-19 18:30:00,65.96
2018-03-19 18:45:00,65.96
2018-03-19 19:00:00,72.99
2018-03-19 19:15:00,72.99
2018-03-19 19:30:00,72.99
2018-03-19 19:45:00,72.99
2018-03-19 20:00:00,66.4
2018-03-19 20:15:00,66.4
2018-03-19 20:30:00,66.4
2018-03-19 20:45:00,66.4
2018-03-19 21:00:00,61.99
2018-03-19 21:15:00,61.99
2018-03-19 21:30:00,61.99
2018-03-19 21:45:00,61.99
2018-03-19 22:00:00,60.64
2018-03-19 22:15:00,60.64
2018-03-19 22:30:00,60.64
2018-03-19 22:45:00,60.64
2018-03-19 23:00:00,60.11
2018-03-19 23:15:00,60.11
2018-03-19 23:30:00,60.11
2018-03-19 23:45:00,60.11
2018-03-20 00:00:00,58.82
2018-03-20 00:15:00,58.82
2018-03-20 00:30:00,58.82
2018-03-20 00:45:00,58.82
2018-03-20 01:00:00,55.74
2018-03-20 01:15:00,55.74
2018-03-20 01:30:00,55.74
2018-03-20 01:45:00,55.74
2018-03-20 02:00:00,56.35
2018-03-20 02:15:00,56.35
2018-03-20 02:30:00,56.35
2018-03-20 02:45:00,56.35
2018-03-20 03:00:00,50.81
2018-03-20 03:15:00,50.81
2018-03-20 03:30:00,50.81
2018-03-20 03:45:00,50.81
2018-03-20 04:00:00,50.0
2018-03-20 04:15:00,50.0
2018-03-20 04:30:00,50.0
2018-03-20 04:45:00,50.0
2018-03-20 05:00:00,51.03
2018-03-20 05:15:00,51.03
2018-03-20 05:30:00,51.03
2018-03-20 05:45:00,51.03
2018-03-20 06:00:00,52.54
2018-03-20 06:15:00,52.54
2018-03-20 06:30:00,52.54
2018-03-20 06:45:00,52.54
2018-03-20 07:00:00,56.72
2018-03-20 07:15:00,56.72
2018-03-20 07:30:00,56.72
2018-03-20 07:45:00,56.72
2018-03-20 08:00:00,53.36
2018-03-20 08:15:00,53.36
2018-03-20 08:30:00,53.36
2018-03-20 08:45:00,53.36
2018-03-20 09:00:00,51.29
2018-03-20 09:15:00,51.29
2018-03-20 09:30:00,51.29
2018-03-20 09:45:00,51.29
2018-03-20 10:00:00,47.07
2018-03-20 10:15:00,47.07
2018-03-20 10:30:00,47.07
2018-03-20 10:45:00,47.07
2018-03-20 11:00:00,45.67
2018-03-20 11:15:00,45.67
2018-03-20 11:30:00,45.67
2018-03-20 11:45:00,45.67
2018-03-20 12:00:00,45.08
2018-03-20 12:15:00,45.08
2018-03-20 12:30:00,45.08
2018-03-20 12:45:00,45.08
2018-03-20 13:00:00,43.05
2018-03-20 13:15:00,43.05
2018-03-20 13:30:00,43.05
2018-03-20 13:45:00,43.05
2018-03-20 14:00:00,40.98
2018-03-20 14:15:00,40.98
2018-03-20 14:30:00,40.98
2018-03-20 14:45:00,40.98
2018-03-20 15:00:00,44.0
2018-03-20 15:15:00,44.0
2018-03-20 15:30:00,44.0
2018-03-20 15:45:00,44.0
2018-03-20 16:00:00,44.92
2018-03-20 16:15:00,44.92
2018-03-20 16:30:00,44.92
2018-03-20 16:45:00,44.92
2018-03-20 17:00:00,49.94
2018-03-20 17:15:00,49.94
2018-03-20 17:30:00,49.94
2018-03-20 17:45:00,49.94
2018-03-20 18:00:00,62.5
2018-03-20 18:15:00,62.5
2018-03-20 18:30:00,62.5
2018-03-20 18:45:00,62.5
2018-03-20 19:00:00,68.09
2018-03-20 19:15:00,68.09
2018-03-20 19:30:00,68.09
2018-03-20 19:45:00,68.09
2018-03-20 20:00:00,59.94
2018-03-20 20:15:00,59.94
2018-03-20 20:30:00,59.94
2018-03-20 20:45:00,59.94
2018-03-20 21:00:00,49.03
2018-03-20 21:15:00,49.03
2018-03-20 21:30:00,49.03
2018-03-20 21:45:00,49.03
2018-03-20 22:00:00,48.92
2018-03-20 22:15:00,48.92
2018-03-20 22:30:00,48.92
2018-03-20 22:45:00,48.92
2018-03-20 23:00:00,46.4
2018-03-20 23:15:00,46.4
2018-03-20 23:30:00,46.4
2018-03-20 23:45:00,46.4
2018-03-21 00:00:00,39.65
2018-03-21 00:15:00,39.65
2018-03-21 00:30:00,39.65
2018-03-21 00:45:00,39.65
2018-03-21 01:00:00,29.02
2018-03-21 01:15:00,29.02
2018-03-21 01:30:00,29.02
2018-03-21 01:45:00,29.02
2018-03-21 02:00:00,31.43
2018-03-21 02:15:00,31.43
2018-03-21 02:30:00,31.43
2018-03-21 02:45:00,31.43
2018-03-21 03:00:00,26.74
2018-03-21 03:15:00,26.74
2018-03-21 03:30:00,26.74
2018-03-21 03:45:00,26.74
2018-03-21 04:00:00,26.79
2018-03-21 04:15:00,26.79
2018-03-21 04:30:00,26.79
2018-03-21 04:45:00,26.79
2018-03-21 05:00:00,23.66
2018-03-21 05:15:00,23.66
2018-03-21 05:30:00,23.66
2018-03-21 05:45:00,23.66
2018-03-21 06:00:00,13.8
2018-03-21 06:15:00,13.8
2018-03-21 06:30:00,13.8
2018-03-21 06:45:00,13.8
2018-03-21 07:00:00,22.87
2018-03-21 07:15:00,22.87
2018-03-21 07:30:00,22.87
2018-03-21 07:45:00,22.87
2018-03-21 08:00:00,29.67
2018-03-21 08:15:00,29.67
2018-03-21 08:30:00,29.67
2018-03-21 08:45:00,29.67
2018-03-21 09:00:00,31.21
2018-03-21 09:15:00,31.21
2018-03-21 09:30:00,31.21
2018-03-21 09:45:00,31.21
2018-03-21 10:00:00,28.17
2018-03-21 10:15:00,28.17
2018-03-21 10:30:00,28.17
2018-03-21 10:45:00,28.17
2018-03-21 11:00:00,34.87
2018-03-21 11:15:00,34.87
2018-03-21 11:30:00,34.87
2018-03-21 11:45:00,34.87
2018-03-21 12:00:00,33.46
2018-03-21 12:15:00,33.46
2018-03-21 12:30:00,33.46
2018-03-21 12:45:00,33.46
2018-03-21 13:00:00,23.34
2018-03-21 13:15:00,23.34
2018-03-21 13:30:00,23.34
2018-03-21 13:45:00,23.34
2018-03-21 14:00:00,21.2
2018-03-21 14:15:00,21.2
2018-03-21 14:30:00,21.2
2018-03-21 14:45:00,21.2
2018-03-21 15:00:00,22.59
2018-03-21 15:15:00,22.59
2018-03-21 15:30:00,22.59
2018-03-21 15:45:00,22.59
2018-03-21 16:00:00,30.0
2018-03-21 16:15:00,30.0
2018-03-21 16:30:00,30.0
2018-03-21 16:45:00,30.0
2018-03-21 17:00:00,41.3
2018-03-21 17:15:00,41.3
2018-03-21 17:30:00,41.3
2018-03-21 17:45:00,41.3
2018-03-21 18:00:00,56.05
2018-03-21 18:15:00,56.05
2018-03-21 18:30:00,56.05
2018-03-21 18:45:00,56.05
2018-03-21 19:00:00,64.82
2018-03-21 19:15:00,64.82
2018-03-21 19:30:00,64.82
2018-03-21 19:45:00,64.82
2018-03-21 20:00:00,59.47
2018-03-21 20:15:00,59.47
2018-03-21 20:30:00,59.47
2018-03-21 20:45:00,59.47
2018-03-21 21:00:00,54.8
2018-03-21 21:15:00,54.8
2018-03-21 21:30:00,54.8
2018-03-21 21:45:00,54.8
2018-03-21 22:00:00,55.27
2018-03-21 22:15:00,55.27
2018-03-21 22:30:00,55.27
2018-03-21 22:45:00,55.27
2018-03-21 23:00:00,49.85
2018-03-21 23:15:00,49.85
2018-03-21 23:30:00,49.85
2018-03-21 23:45:00,49.85
2018-03-22 00:00:00,49.55
2018-03-22 00:15:00,49.55
2018-03-22 00:30:00,49.55
2018-03-22 00:45:00,49.55
2018-03-22 01:00:00,48.74
2018-03-22 01:15:00,48.74
2018-03-22 01:30:00,48.74
2018-03-22 01:45:00,48.74
2018-03-22 02:00:00,47.76
2018-03-22 02:15:00,47.76
2018-03-22 02:30:00,47.76
2018-03-22 02:45:00,47.76
2018-03-22 03:00:00,47.01
2018-03-22 03:15:00,47.01
2018-03-22 03:30:00,47.01
2018-03-22 03:45:00,47.01
2018-03-22 04:00:00,47.4
2018-03-22 04:15:00,47.4
2018-03-22 04:30:00,47.4
2018-03-22 04:45:00,47.4
2018-03-22 05:00:00,50.56
2018-03-22 05:15:00,50.56
2018-03-22 05:30:00,50.56
2018-03-22 05:45:00,50.56
2018-03-22 06:00:00,62.0
2018-03-22 06:15:00,62.0
2018-03-22 06:30:00,62.0
2018-03-22 06:45:00,62.0
2018-03-22 07:00:00,73.0
2018-03-22 07:15:00,73.0
2018-03-22 07:30:00,73.0
2018-03-22 07:45:00,73.0
2018-03-22 08:00:00,74.9
2018-03-22 08:15:00,74.9
2018-03-22 08:30:00,74.9
2018-03-22 08:45:00,74.9
2018-03-22 09:00:00,71.6
2018-03-22 09:15:00,71.6
2018-03-22 09:30:00,71.6
2018-03-22 09:45:00,71.6
2018-03-22 10:00:00,65.46
2018-03-22 10:15:00,65.46
2018-03-22 10:30:00,65.46
2018-03-22 10:45:00,65.46
2018-03-22 11:00:00,62.43
2018-03-22 11:15:00,62.43
2018-03-22 11:30:00,62.43
2018-03-22 11:45:00,62.43
2018-03-22 12:00:00,59.41
2018-03-22 12:15:00,59.41
2018-03-22 12:30:00,59.41
2018-03-22 12:45:00,59.41
2018-03-22 13:00:00,53.78
2018-03-22 13:15:00,53.78
2018-03-22 13:30:00,53.78
2018-03-22 13:45:00,53.78
2018-03-22 14:00:00,51.95
2018-03-22 14:15:00,51.95
2018-03-22 14:30:00,51.95
2018-03-22 14:45:00,51.95
2018-03-22 15:00:00,51.01
2018-03-22 15:15:00,51.01
2018-03-22 15:30:00,51.01
2018-03-22 15:45:00,51.01
2018-03-22 16:00:00,54.01
2018-03-22 16:15:00,54.01
2018-03-22 16:30:00,54.01
2018-03-22 16:45:00,54.01
2018-03-22 17:00:00,63.98
2018-03-22 17:15:00,63.98
2018-03-22 17:30:00,63.98
2018-03-22 17:45:00,63.98
2018-03-22 18:00:00,75.5
2018-03-22 18:15:00,75.5
2018-03-22 18:30:00,75.5
2018-03-22 18:45:00,75.5
2018-03-22 19:00:00,90.47
2018-03-22 19:15:00,90.47
2018-03-22 19:30:00,90.47
2018-03-22 19:45:00,90.47
2018-03-22 20:00:00,75.0
2018-03-22 20:15:00,75.0
2018-03-22 20:30:00,75.0
2018-03-22 20:45:00,75.0
2018-03-22 21:00:00,65.43
2018-03-22 21:15:00,65.43
2018-03-22 21:30:00,65.43
2018-03-22 21:45:00,65.43
2018-03-22 22:00:00,60.8
2018-03-22 22:15:00,60.8
2018-03-22 22:30:00,60.8
2018-03-22 22:45:00,60.8
2018-03-22 23:00:00,49.7
2018-03-22 23:15:00,49.7
2018-03-22 23:30:00,49.7
2018-03-22 23:45:00,49.7
2018-03-23 00:00:00,54.55
2018-03-23 00:15:00,54.55
2018-03-23 00:30:00,54.55
2018-03-23 00:45:00,54.55
2018-03-23 01:00:00,53.86
2018-03-23 01:15:00,53.86
2018-03-23 01:30:00,53.86
2018-03-23 01:45:00,53.86
2018-03-23 02:00:00,50.68
2018-03-23 02:15:00,50.68
2018-03-23 02:30:00,50.68
2018-03-23 02:45:00,50.68
2018-03-23 03:00:00,50.61
2018-03-23 03:15:00,50.61
2018-03-23 03:30:00,50.61
2018-03-23 03:45:00,50.61
2018-03-23 04:00:00,52.56
2018-03-23 04:15:00,52.56
2018-03-23 04:30:00,52.56
2018-03-23 04:45:00,52.56
2018-03-23 05:00:00,58.74
2018-03-23 05:15:00,58.74
2018-03-23 05:30:00,58.74
2018-03-23 05:45:00,58.74
2018-03-23 06:00:00,65.25
2018-03-23 06:15:00,65.25
2018-03-23 06:30:00,65.25
2018-03-23 06:45:00,65.25
2018-03-23 07:00:00,74.37
2018-03-23 07:15:00,74.37
2018-03-23 07:30:00,74.37
2018-03-23 07:45:00,74.37
2018-03-23 08:00:00,75.9
2018-03-23 08:15:00,75.9
2018-03-23 08:30:00,75.9
2018-03-23 08:45:00,75.9
2018-03-23 09:00:00,69.2
2018-03-23 09:15:00,69.2
2018-03-23 09:30:00,69.2
2018-03-23 09:45:00,69.2
2018-03-23 10:00:00,63.46
2018-03-23 10:15:00,63.46
2018-03-23 10:30:00,63.46
2018-03-23 10:45:00,63.46
2018-03-23 11:00:00,62.1
2018-03-23 11:15:00,62.1
2018-03-23 11:30:00,62.1
2018-03-23 11:45:00,62.1
2018-03-23 12:00:00,61.97
2018-03-23 12:15:00,61.97
2018-03-23 12:30:00,61.97
2018-03-23 12:45:00,61.97
2018-03-23 13:00:00,57.58
2018-03-23 13:15:00,57.58
2018-03-23 13:30:00,57.58
2018-03-23 13:45:00,57.58
2018-03-23 14:00:00,58.69
2018-03-23 14:15:00,58.69
2018-03-23 14:30:00,58.69
2018-03-23 14:45:00,58.69
2018-03-23 15:00:00,58.43
2018-03-23 15:15:00,58.43
2018-03-23 15:30:00,58.43
2018-03-23 15:45:00,58.43
2018-03-23 16:00:00,60.02
2018-03-23 16:15:00,60.02
2018-03-23 16:30:00,60.02
2018-03-23 16:45:00,60.02
2018-03-23 17:00:00,64.64
2018-03-23 17:15:00,64.64
2018-03-23 17:30:00,64.64
2018-03-23 17:45:00,64.64
2018-03-23 18:00:00,71.4
2018-03-23 18:15:00,71.4
2018-03-23 18:30:00,71.4
2018-03-23 18:45:00,71.4
2018-03-23 19:00:00,83.49
2018-03-23 19:15:00,83.49
2018-03-23 19:30:00,83.49
2018-03-23 19:45:00,83.49
2018-03-23 20:00:00,72.48
2018-03-23 20:15:00,72.48
2018-03-23 20:30:00,72.48
